SKU;Título;Preço;Quantidade;Condição;Marca;Modelo;Código universal de produto;Garantia;Tipo de garantia;Descrição
SKU-076-VOL-1T0941699F;Farol Milha Polo Golf G4.5 Jetta Variant LE HB4 1T0941699F;140.0;1;Novo;Volkswagen / Magneti Marelli;1T0941699F;1T0941699F;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Volkswagen Golf G4.5 (Sportline) (Sportline / Limited Edition / Black Edition / GT) — Motor 1.6 8V / 2.0 8V Total Flex / 1.8 Turbo Flex / Gasolina (2008 a 2014)
• Volkswagen Jetta Variant (2.5 20V 170cv) — Motor 2.5 5 Cilindros 20V Gasolina (2008 a 2010)
• Volkswagen Polo Hatch / Sedan (Comfortline / Sportline / GT / Bluemotion) — Motor 1.6 / 2.0 8V Total Flex Flex (2007 a 2014)
• Volkswagen Touran / Caddy (Trendline / Highline) — Motor 1.6 / 2.0 TDI / FSI Gasolina / Diesel (2006 a 2010)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com VW Polo Hatch/Sedan (2007 a 2014), Golf G4.5 Sportline/Black Edition (2008 a 2014) e Jetta Variant (2008 a 2010).
• Lado Esquerdo (Motorista).
• Utiliza lâmpada padrão HB4 (9006).
• NÃO serve no Golf G4 (1999 a 2007 - farol de milha embutido no farol principal).
• NÃO serve no Polo 2002 a 2006 (frente de 4 faróis redondos pequenos).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Volkswagen / Magneti Marelli
• Código da Peça: 1T0941699F
• Código Original (OEM): 1T0941699F, 1T0941699C, 1T0941699G, 1T0941699H
• Códigos Similares: Magneti Marelli LLE021, Depo 441-2027L, TYC 19-0640-01-2, Hella 1N0271022-011, Arteb 0160861
• Tipo Foco: Lente de Vidro Lisa com Refletor Parabólico
• Material Lente: Vidro Cristal Temperado
• Encaixe Lampada: HB4 (9006)
• Lado: Esquerdo (Motorista)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol de Milha Neblina Volkswagen Polo Golf Jetta Touran Lado Esquerdo Original 1T0941699F (Volkswagen / Magneti Marelli 1T0941699F)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-077-ART-160772;Farol Onix Prisma 2012 a 2019 Masc Negra LD Arteb 160772;700.0;1;Novo;Arteb;160772;94768390;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Onix G1 (Joy / LT / LTZ / Effect / Activ) — Motor 1.0 / 1.4 8V SPE/4 Flex Flex (2012 a 2019)
• Chevrolet Prisma G2 (Joy / LT / LTZ / Advantage) — Motor 1.0 / 1.4 8V SPE/4 Flex Flex (2013 a 2019)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Chevrolet Onix G1 (2012 a 2019) e Chevrolet Prisma G2 (2013 a 2019).
• Foco Simples Máscara Negra com detalhe Ice Blue original Arteb.
• Lado Direito (Passageiro).
• NÃO serve no Novo Onix Plus / Hatch G2 (2020 em diante).
• NÃO serve no Prisma G1 (Celta sedan de 2006 a 2012).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Arteb
• Código da Peça: 160772
• Código Original (OEM): 94768390, 52092576, 52136932
• Códigos Similares: Orgus FA-189D, Fitam 21115D, Depo 215-11F2R-ND, TYC 20-14275-05-2
• Tipo Foco: Foco Simples Máscara Negra com Detalhe Azul/Ice Blue
• Material Lente: Policarbonato UV
• Encaixe Lampada: H4
• Lado: Direito (Passageiro)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Chevrolet Onix Prisma Máscara Negra Foco Simples Lado Direito Arteb 160772 (Arteb 160772)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-078-ART-160771;Farol Onix Prisma 2012 a 2019 Masc Negra LE Arteb 160771;700.0;1;Novo;Arteb;160771;94768389;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Onix G1 (Joy / LT / LTZ / Effect / Activ) — Motor 1.0 / 1.4 8V SPE/4 Flex Flex (2012 a 2019)
• Chevrolet Prisma G2 (Joy / LT / LTZ / Advantage) — Motor 1.0 / 1.4 8V SPE/4 Flex Flex (2013 a 2019)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Chevrolet Onix G1 (2012 a 2019) e Chevrolet Prisma G2 (2013 a 2019).
• Foco Simples Máscara Negra com detalhe Ice Blue original Arteb.
• Lado Esquerdo (Motorista).
• NÃO serve no Novo Onix Plus / Hatch G2 (2020 em diante).
• NÃO serve no Prisma G1 (Celta sedan de 2006 a 2012).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Arteb
• Código da Peça: 160771
• Código Original (OEM): 94768389, 52092575, 52136931
• Códigos Similares: Orgus FA-189E, Fitam 21115E, Depo 215-11F2L-ND, TYC 20-14276-05-2
• Tipo Foco: Foco Simples Máscara Negra com Detalhe Azul/Ice Blue
• Material Lente: Policarbonato UV
• Encaixe Lampada: H4
• Lado: Esquerdo (Motorista)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Chevrolet Onix Prisma Máscara Negra Foco Simples Lado Esquerdo Arteb 160771 (Arteb 160771)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-079-ART-160764;Farol Palio Siena Strada G3 G4 Masc Negra LD Arteb 160764;550.0;2;Novo;Arteb;160764;51774390;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Palio G3 / G4 (ELX / HLX / 1.8R / Attractive / Essence) — Motor 1.0 / 1.4 / 1.8 8V Fire / Flex / E.torQ Flex (2004 a 2016)
• Fiat Palio Weekend G3 / G4 (ELX / Trekking / Adventure / Adventure Locker) — Motor 1.4 / 1.8 8V Flex / 1.6 16V E.torQ Flex (2005 a 2020)
• Fiat Siena G3 / G4 (ELX / HLX / Tetrafuel / EL) — Motor 1.0 / 1.4 / 1.8 Fire / Flex / GNV Flex / GNV (2004 a 2016)
• Fiat Strada G3 / G4 (Working / Trekking / Adventure / Adventure Locker) — Motor 1.4 / 1.8 8V Flex / 1.6 16V E.torQ Flex (2005 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Palio G3/G4, Siena G3/G4, Strada G3/G4 e Palio Weekend G3/G4 com Foco Duplo Máscara Negra.
• Lado Direito (Passageiro).
• Lâmpadas H7 (Farol Baixo) e H1 (Farol Alto).
• NÃO serve no Palio Fire G2 (Foco simples 2001 a 2007).
• NÃO serve no Novo Palio G5 / Grand Siena.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Arteb
• Código da Peça: 160764
• Código Original (OEM): 51774390, 51774392, 51714461
• Códigos Similares: Orgus FA-178D, Fitam 21095D, Depo 440-1144R, TYC 20-11163-05-2
• Tipo Foco: Foco Duplo Máscara Negra
• Material Lente: Policarbonato UV
• Encaixe Lampada: H7 (Baixo) / H1 (Alto)
• Lado: Direito (Passageiro)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Fiat Palio Siena Strada Weekend Farol Duplo Máscara Negra Lado Direito Arteb 160764 (Arteb 160764)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-080-ART-160763;Farol Palio Siena Strada G3 G4 Masc Negra LE Arteb 160763;550.0;1;Novo;Arteb;160763;51774389;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Palio G3 / G4 (ELX / HLX / 1.8R / Attractive / Essence) — Motor 1.0 / 1.4 / 1.8 8V Fire / Flex / E.torQ Flex (2004 a 2016)
• Fiat Palio Weekend G3 / G4 (ELX / Trekking / Adventure / Adventure Locker) — Motor 1.4 / 1.8 8V Flex / 1.6 16V E.torQ Flex (2005 a 2020)
• Fiat Siena G3 / G4 (ELX / HLX / Tetrafuel / EL) — Motor 1.0 / 1.4 / 1.8 Fire / Flex / GNV Flex / GNV (2004 a 2016)
• Fiat Strada G3 / G4 (Working / Trekking / Adventure / Adventure Locker) — Motor 1.4 / 1.8 8V Flex / 1.6 16V E.torQ Flex (2005 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Palio G3/G4, Siena G3/G4, Strada G3/G4 e Palio Weekend G3/G4 com Foco Duplo Máscara Negra.
• Lado Esquerdo (Motorista).
• Lâmpadas H7 (Farol Baixo) e H1 (Farol Alto).
• NÃO serve no Palio Fire G2 (Foco simples 2001 a 2007).
• NÃO serve no Novo Palio G5 / Grand Siena.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Arteb
• Código da Peça: 160763
• Código Original (OEM): 51774389, 51774391, 51714460
• Códigos Similares: Orgus FA-178E, Fitam 21095E, Depo 440-1144L, TYC 20-11164-05-2
• Tipo Foco: Foco Duplo Máscara Negra
• Material Lente: Policarbonato UV
• Encaixe Lampada: H7 (Baixo) / H1 (Alto)
• Lado: Esquerdo (Motorista)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Fiat Palio Siena Strada Weekend Farol Duplo Máscara Negra Lado Esquerdo Arteb 160763 (Arteb 160763)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-081-FOR-FF75LD;Farol Uno Mille Fiorino Premio Elba 84-03 Vidro LD Fortluz;100.0;1;Novo;Fortluz;FF75LD;7518596;3 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Elba (S / SL / CS / CSL / Top / Weekend) — Motor 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool (1985 a 1996)
• Fiat Fiorino (Furgão / Pick-up / LX / Working / Fire Frente Alta) — Motor 1.0 / 1.3 / 1.5 / 1.6 Gasolina / Álcool / Flex (1988 a 2003)
• Fiat Prêmio (S / SL / CS / CSL / Duna) — Motor 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool (1985 a 1996)
• Fiat Uno / Uno Mille (S / CS / SX / Brio / Electronic / ELX / EP / EX / Smart / Fire Frente Alta) — Motor 1.0 / 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool / Flex (1984 a 2003)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Fiat Uno Mille, Fiorino, Prêmio e Elba modelos 'Frente Alta / Média Clássica' (1984 a 2003).
• Lente de Vidro Autêntica.
• Lado Direito (Passageiro).
• NÃO serve no Uno / Fiorino 'Frente Baixa / Pitbull' (2004 a 2013).
• NÃO serve no Novo Uno (2010 em diante).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Fortluz
• Código da Peça: FF75LD
• Código Original (OEM): 7518596, 5963506, 7504090
• Códigos Similares: Arteb 160106, Orgus FA-106D, Cibié 042252, Nino F-10D, Fitam 21081D
• Tipo Foco: Foco Simples Retangular
• Material Lente: Vidro Cristal Estriado Pesado
• Encaixe Lampada: H4
• Lado: Direito (Passageiro)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Fiat Uno Mille Prêmio Elba Fiorino Lente Vidro Lado Direito Fortluz FF75LD (Fortluz FF75LD)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 3 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-082-FOR-FF75LE;Farol Uno Mille Fiorino Premio Elba 84-03 Vidro LE Fortluz;100.0;1;Novo;Fortluz;FF75LE;7518595;3 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Elba (S / SL / CS / CSL / Top / Weekend) — Motor 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool (1985 a 1996)
• Fiat Fiorino (Furgão / Pick-up / LX / Working / Fire Frente Alta) — Motor 1.0 / 1.3 / 1.5 / 1.6 Gasolina / Álcool / Flex (1988 a 2003)
• Fiat Prêmio (S / SL / CS / CSL / Duna) — Motor 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool (1985 a 1996)
• Fiat Uno / Uno Mille (S / CS / SX / Brio / Electronic / ELX / EP / EX / Smart / Fire Frente Alta) — Motor 1.0 / 1.3 / 1.5 / 1.6 Fiasa e Sevel Gasolina / Álcool / Flex (1984 a 2003)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com Fiat Uno Mille, Fiorino, Prêmio e Elba modelos 'Frente Alta / Média Clássica' (1984 a 2003).
• Lente de Vidro Autêntica.
• Lado Esquerdo (Motorista).
• NÃO serve no Uno / Fiorino 'Frente Baixa / Pitbull' (2004 a 2013).
• NÃO serve no Novo Uno (2010 em diante).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Fortluz
• Código da Peça: FF75LE
• Código Original (OEM): 7518595, 5963505, 7504089
• Códigos Similares: Arteb 160105, Orgus FA-106E, Cibié 042251, Nino F-10E, Fitam 21081E
• Tipo Foco: Foco Simples Retangular
• Material Lente: Vidro Cristal Estriado Pesado
• Encaixe Lampada: H4
• Lado: Esquerdo (Motorista)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Fiat Uno Mille Prêmio Elba Fiorino Lente Vidro Lado Esquerdo Fortluz FF75LE (Fortluz FF75LE)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 3 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-083-ORG-IA83420425;Farol Fox Spacefox 03 a 09 Foco Duplo LD Cromado Orgus;250.0;2;Novo;Orgus;IA83420425;5Z0941008A;3 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Volkswagen CrossFox G1 (1.6 8V Total Flex) — Motor 1.6 8V EA111 Total Flex Flex (2005 a 2009)
• Volkswagen Fox G1 (City / Plus / Route / Sportline / Extreme / Sunrise) — Motor 1.0 / 1.6 8V EA111 Total Flex Flex / Gasolina (2003 a 2009)
• Volkswagen SpaceFox G1 (Plus / Comfortline / Sportline) — Motor 1.6 8V EA111 Total Flex Flex (2006 a 2009)


⚠️ ALERTAS DE COMPATIBILIDADE
• Compatível com VW Fox G1 (2003 a 2009), CrossFox G1 (2005 a 2009) e SpaceFox G1 (2006 a 2009) com Foco Duplo.
• Lado Direito (Passageiro).
• Lâmpadas H7 (Farol Baixo) e H1 (Farol Alto).
• NÃO serve no Fox / CrossFox / SpaceFox G2 (2010 a 2014 - farol pontudo de foco duplo/simples).
• NÃO serve no Fox G3 (2015 em diante).
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Orgus
• Código da Peça: IA83420425
• Código Original (OEM): 5Z0941008A, 5Z0941008C, 5Z0941008E
• Códigos Similares: Arteb 160680, Fitam 21102D, Depo 441-1180R, TYC 20-11171-05-2
• Tipo Foco: Foco Duplo Máscara Cromada com Pisca Integrado
• Material Lente: Policarbonato com Proteção Anti-UV
• Encaixe Lampada: H7 (Farol Baixo) / H1 (Farol Alto)
• Lado: Direito (Passageiro)
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Farol Volkswagen Fox CrossFox SpaceFox Foco Duplo Máscara Cromada Lado Direito Orgus IA83420425 (Orgus IA83420425)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 3 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-084-SAB-80270;Jogo Juntas Motor Completo C Retentores VW EA111 1.0 8V Sabo;430.0;91;Novo;Sabó;80270;030103383AL;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Volkswagen Fox (City / Plus / Route / Sunrise / Bluemotion (4 cil)) — Motor 1.0 8V EA111 Total Flex Flex (2003 a 2016)
• Volkswagen Gol G2 / G3 / G4 / G5 / G6 (MI / Plus / Power / City / Trend / Special / Ecomotion) — Motor 1.0 8V AT / EA111 Gasolina / Flex (1997 a 2016)
• Volkswagen Parati G2 / G3 (MI / Plus / Tour) — Motor 1.0 8V AT MI Gasolina (1997 a 2004)
• Volkswagen Voyage (Trendline / Comfortline / City / Seleção) — Motor 1.0 8V EA111 Total Flex Flex (2008 a 2016)


⚠️ ALERTAS DE COMPATIBILIDADE
• Exclusivo para motores Volkswagen 1.0 8V EA111 / AT 4 Cilindros (Gasolina e Total Flex).
• Compatível com Gol G2/G3/G4/G5/G6, Fox, Voyage e Parati equipados com motor 1.0 8V.
• NÃO serve no motor EA111 1.6 8V.
• NÃO serve no motor Volkswagen EA211 1.0 12V 3 Cilindros (Up, Polo, Virtus, Novo Gol).
• NÃO serve no motor AT 1.0 16V.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 80270
• Código Original (OEM): 030103383AL, 030198012A, 030103383AH, 030103383K
• Códigos Similares: Taranto 260800, Elring 717.330, Spaulding J60270, Spaal 40270, Ajusa 50186500
• Material Junta Cabecote: Aço Inox Multicamadas (MLS - Multi-Layer Steel)
• Composicao Kit: Junta Cabeçote MLS, Tampa de Válvulas, Admissão, Escape, Cárter, Flanges e Retentores de Válvula/Virabrequim
• Tipo Jogo: Jogo Completo de Motor com Todos os Retentores Inclusos
• Norma Fabricacao: Padrão Original OEM Linha de Montagem ISO/TS 16949
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Jogo Completo de Juntas do Motor com Retentores Sabó 80270 (Sabó 80270)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-085-SAB-79410FLEX;Junta Cabeçote MLS Fiat Fire 1.0 1.4 Flex Sabó 79410FLEX;170.0;49;Novo;Sabó;79410FLEX;55188828;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Fiat Palio / Siena / Strada / Weekend (Fire / ELX / Attractive) — Motor 1.0 8V / 1.4 8V Fire Flex Flex (2005 a 2021)
• Fiat Punto / Idea / Grand Siena / Doblò / Mobi (Attractive / ELX / Like / Drive) — Motor 1.0 8V / 1.4 8V Fire e EVO (4 cil) Flex (2006 a 2022)
• Fiat Uno / Uno Mille / Fiorino (Fire / Economy / Vivace / EVO) — Motor 1.0 8V / 1.4 8V Fire e Fire EVO Flex (2005 a 2021)


⚠️ ALERTAS DE COMPATIBILIDADE
• Apenas para motores Fire 1.0 e 1.4 8V Flex / Fire EVO.
• Não serve nos motores E.torQ 1.6/1.8 16V nem Firefly 3 cilindros.
• Não serve em motores Fire 16V.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79410FLEX
• Código Original (OEM): 55188828, 46738914, 55243141
• Códigos Similares: Taranto 270700, Elring 043.910, Spa J79410
• Material: MLS (Multi-Layer Steel) Aço Inox Multicamadas
• Resistencia Termica: Até 1100°C e altas pressões de combustão
• Revestimento: Viton / NBR Elastomérico de alta vedação microrrugosa
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta de Cabeçote em Aço Multicamadas MLS Fiat Fire 1.0 1.4 8V Flex Sabó 79410FLEX (Sabó 79410FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
SKU-086-SAB-79409FLEX;Junta Cabeçote MLS GM Corsa Celta Prisma 1.0 1.4 Sabó 79409;180.0;73;Novo;Sabó;79409FLEX;93302094;6 meses;Garantia do vendedor;"🚗 APLICAÇÃO VEICULAR
Confira os modelos e anos compatíveis:

• Chevrolet Celta / Prisma (Life / Spirit / Joy / Maxx / LT) — Motor 1.0 8V / 1.4 8V VHC / VHCE / Econoflex Flex (2000 a 2016)
• Chevrolet Corsa / Classic / Agile / Montana / Meriva (Wind / Maxx / Premium / Sport / Joy) — Motor 1.0 / 1.4 / 1.8 8V Flexpower Flex (1994 a 2020)
• Chevrolet Onix / Spin / Cobalt (Joy / LT / LTZ / Advantage) — Motor 1.0 / 1.4 / 1.8 8V SPE/4 e EconoFlex Flex (2012 a 2020)


⚠️ ALERTAS DE COMPATIBILIDADE
• Para motores GM Família I 8 válvulas (1.0, 1.4, 1.8).
• Não serve nos motores GM Família I 16V.
• Não serve no motor 1.0 3 cilindros Turbo do Novo Onix.
• Recomendamos comparar o código gravado na sua peça com os códigos informados abaixo.
• Em caso de dúvidas sobre ano/versão, pergunte no campo abaixo antes de comprar!


⚙️ ESPECIFICAÇÕES TÉCNICAS
• Fabricante: Sabó
• Código da Peça: 79409FLEX
• Código Original (OEM): 93302094, 93307044, 24578508
• Códigos Similares: Taranto 240800, Elring 424.470, Spaulding J79409
• Material: Aço Inox Multicamadas MLS
• Revestimento: Polímero de alta vedação microrrugosa
• Espessura Nominal: Padrão Original GM
• Condição: Produto 100% novo, lacrado na embalagem original


📦 CONTEÚDO & GARANTIA
• 01 Junta de Cabeçote em Aço MLS Chevrolet Celta Corsa Prisma Onix Cobalt Spin 1.0 1.4 1.8 8V Sabó 79409FLEX (Sabó 79409FLEX)
• Acompanha Nota Fiscal Eletrônica (PF e PJ)
• Garantia de 6 meses contra defeitos de fabricação


❓ DÚVIDAS FREQUENTES
• Pronta Entrega: Sim, todos os produtos anunciados estão em estoque físico para envio imediato.
• Frete e Prazo: Calculados automaticamente pelo Mercado Envios digitando seu CEP no anúncio.
• Instalação: Recomendamos que a montagem seja feita por profissional especializado.


🛡️ BUSK Peças — Qualidade, Agilidade & Confiança"
